Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa,SOC,SOH,Voltage_Imbalance,Temperature_Gradient,Power_kW,Thermal_Risk_Score,Voltage_Risk_Score,Aging_Risk_Score,Overall_Risk_Score,Alert_Status,Critical_Alert,Hour,Day_of_Week,Month,Vehicle_Model_Encoded,Charging_State_Encoded,Location_City_Encoded,Risk_Category
2024-07-30 18:00:00,JLR-EV-1017,DISCOVERY_EV,33,3.56,3.95,3.296,26.42,Discharging,46631.38,21.7,24.95,15.44,16.04,3.261,1.705,3.179,1570677,528,84.8,0.56,0.0,88.3,114.3,2.1,Mumbai,19.076,72.8777,14,68,100.5,36.988283936886695,72.9830347978257,0.6540000000000004,9.51,0.09405520000000002,0.0,100.0,60.80846981228778,53.6028232707626,Cell Imbalance,1,18,1,7,0,1,3,High
2024-07-31 00:00:00,JLR-EV-1017,DISCOVERY_EV,28,3.653,4.037,3.45,1.07,Idle,28818.66,12.11,25.1,4.57,10.26,3.237,1.774,3.725,1668657,344,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,56,101.4,45.98057398586084,80.01867786519637,0.5869999999999997,20.53,0.00390871,0.0,100.0,42.47872889943585,47.49290963314528,Cell Imbalance,1,0,2,7,0,2,3,Medium
2024-07-31 06:00:00,JLR-EV-1017,DISCOVERY_EV,5,3.739,3.873,3.5,63.24,Discharging,8495.16,11.71,15.05,4.12,9.32,2.668,1.357,3.733,1376725,112,54.6,1.42,0.0,139.6,56.5,2.1,Pune,18.5204,73.8567,560,69,94.0,62.664275095011035,94.95572626821117,0.3730000000000002,10.93,0.23645436,0.0,75.35263098957765,11.824388541235821,29.059006510271157,Cell Imbalance,1,6,2,7,0,1,4,Medium
2024-07-31 12:00:00,JLR-EV-1018,DISCOVERY_EV,41,3.391,3.598,3.206,0.73,Idle,45812.4,7.76,19.91,4.37,8.98,2.965,1.445,3.341,1382571,544,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,59,92.7,28.79838441406684,73.49073125803099,0.3919999999999999,15.54,0.00247543,0.0,92.44388541902228,75.81391543224899,56.085933617090426,Cell Imbalance,1,12,2,7,0,2,0,High
2024-07-31 18:00:00,JLR-EV-1018,DISCOVERY_EV,23,3.607,3.876,3.28,28.83,Discharging,26363.2,19.97,33.14,17.42,16.95,3.023,1.708,3.484,1206383,378,69.5,0.62,0.0,170.3,9.4,1.3,Delhi,28.6139,77.209,216,55,100.7,41.8558864831423,84.0813432813445,0.5960000000000001,15.719999999999999,0.10398981,0.0,100.0,41.68210117600418,47.22736705866806,Cell Imbalance,1,18,2,7,0,1,2,Medium
2024-08-01 00:00:00,JLR-EV-1018,DISCOVERY_EV,34,3.444,3.768,3.055,-74.48,Charging,42261.25,15.57,26.08,9.89,7.43,3.377,1.252,2.738,1031743,415,0.0,0.0,1.54,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,74,100.4,33.86117067705079,77.10292596907071,0.7129999999999996,16.189999999999998,0.25650912,0.0,100.0,58.05839524954155,52.686131749847185,Cell Imbalance,1,0,3,8,0,0,3,High
2024-08-01 06:00:00,JLR-EV-1018,DISCOVERY_EV,60,3.434,3.682,3.139,-0.1,Idle,72078.25,15.58,20.75,9.24,16.29,3.295,1.434,3.336,1723684,795,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,69,101.7,29.755010487124018,56.88997239924298,0.5430000000000001,11.51,0.00034340000000000005,0.0,100.0,100.0,66.66666666666667,Cell Imbalance,1,6,3,8,0,2,3,High
2024-08-01 12:00:00,JLR-EV-1018,DISCOVERY_EV,51,3.721,3.892,3.329,61.98,Discharging,56761.27,12.71,26.75,7.81,7.39,3.136,1.688,3.703,1041958,753,58.0,1.38,0.0,164.6,116.2,-2.5,Bangalore,12.9716,77.5946,920,58,93.0,61.60899817420525,63.87662550179613,0.5629999999999997,18.94,0.23062758,0.0,100.0,81.16168239006075,60.38722746335358,Cell Imbalance,1,12,3,8,0,1,0,High
2024-08-01 18:00:00,JLR-EV-1018,DISCOVERY_EV,35,3.538,3.837,3.231,74.19,Discharging,44958.17,21.52,29.99,16.62,16.92,3.291,1.158,3.098,1316687,451,46.8,1.57,0.0,199.5,11.2,0.3,Mumbai,19.076,72.8777,14,73,101.8,43.25187021550636,75.17815586007603,0.6060000000000003,13.369999999999997,0.26248422,0.0,100.0,53.16057794387998,51.053525981293326,Cell Imbalance,1,18,3,8,0,1,3,High
2024-08-02 00:00:00,JLR-EV-1018,DISCOVERY_EV,12,3.639,4.028,3.525,-41.49,Charging,14280.04,14.1,18.89,11.88,9.89,2.853,1.104,3.68,1567396,200,0.0,0.0,0.91,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,71,91.9,56.537158945655136,94.88129663712274,0.5029999999999997,7.01,0.15098211,0.0,100.0,31.122109587996523,43.70736986266551,Cell Imbalance,1,0,4,8,0,0,0,Medium
2024-08-02 06:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.424,3.68,3.062,-0.61,Idle,41401.52,12.79,21.78,5.82,16.42,3.377,1.406,2.831,1575559,516,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,55,93.8,29.219290603271553,69.79199261112903,0.6180000000000003,15.96,0.0020886399999999997,0.0,100.0,66.12569055860484,55.37523018620161,Cell Imbalance,1,6,4,8,0,2,4,High
2024-08-02 12:00:00,JLR-EV-1018,DISCOVERY_EV,10,3.649,3.847,3.316,-50.79,Charging,16414.92,21.74,30.37,14.67,12.87,2.766,1.406,3.88,1101114,197,0.0,0.0,1.11,0.0,0.0,0.0,Delhi,28.6139,77.209,216,53,100.6,64.4595296706315,93.898041198352,0.5310000000000001,15.700000000000001,0.18533270999999998,0.0,100.0,20.49460748474126,40.16486916158042,Cell Imbalance,1,12,4,8,0,0,2,Medium
2024-08-02 18:00:00,JLR-EV-1018,DISCOVERY_EV,33,3.645,3.952,3.269,80.5,Discharging,41319.66,21.52,28.94,17.8,14.97,3.042,1.508,3.81,1462890,539,61.6,1.76,0.0,166.1,60.2,2.0,Chennai,13.0827,80.2707,6,68,101.9,38.66165523304448,78.5534834191331,0.6829999999999998,11.14,0.29342250000000003,0.0,100.0,62.0925188680032,54.030839622667735,Cell Imbalance,1,18,4,8,0,1,1,High
2024-08-03 00:00:00,JLR-EV-1018,DISCOVERY_EV,19,3.514,3.888,3.133,-67.68,Charging,27094.5,20.07,26.61,15.05,14.59,2.81,1.342,3.267,1096833,296,0.0,0.0,1.43,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,69,92.5,58.68477974354699,85.09199043588163,0.7549999999999999,11.559999999999999,0.23782752000000001,0.0,100.0,28.686917361478038,42.89563912049268,Cell Imbalance,1,0,5,8,0,0,0,Medium
2024-08-03 06:00:00,JLR-EV-1018,DISCOVERY_EV,25,3.53,3.647,3.221,-1.52,Idle,27516.07,20.39,30.51,17.61,16.31,3.283,1.522,3.13,1462243,382,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,55,98.7,50.32005987819585,78.61311254854837,0.4259999999999997,12.900000000000002,0.0053656,0.0,94.39991711396505,42.84913722611134,45.74968478002546,Cell Imbalance,1,6,5,8,0,2,2,Medium
2024-08-03 12:00:00,JLR-EV-1018,DISCOVERY_EV,54,3.449,3.688,3.171,-96.8,Charging,51464.86,25.11,37.89,17.34,16.57,3.312,1.228,3.96,1730380,744,0.0,0.0,2.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,66,92.9,36.153000327510036,60.21267449694666,0.5170000000000003,20.55,0.33386319999999997,8.59564319378443,100.0,82.96099018321905,63.85221112566783,Cell Imbalance,1,12,5,8,0,0,0,High
2024-08-03 18:00:00,JLR-EV-1018,DISCOVERY_EV,48,3.702,4.063,3.439,91.49,Discharging,54768.81,29.06,37.02,26.16,16.22,3.236,1.378,3.535,1145869,606,68.3,2.03,0.0,163.9,50.8,-2.3,Mumbai,19.076,72.8777,14,65,101.4,63.615588495308856,65.58315941489863,0.6239999999999997,10.860000000000003,0.33869597999999995,16.415925324803126,100.0,80.03452282997067,65.48348271825793,Cell Imbalance,1,18,5,8,0,1,3,High
2024-08-04 00:00:00,JLR-EV-1018,DISCOVERY_EV,11,3.589,3.912,3.274,43.01,Discharging,11824.92,9.42,18.06,7.17,8.45,2.779,1.587,2.276,1127576,168,32.4,0.93,0.0,127.1,34.9,-1.8,Bangalore,12.9716,77.5946,920,62,91.1,43.81753043650195,94.14259870528774,0.6379999999999999,10.889999999999999,0.15436289,0.0,100.0,22.18958822503877,40.72986274167959,Cell Imbalance,1,0,6,8,0,1,0,Medium
2024-08-04 06:00:00,JLR-EV-1018,DISCOVERY_EV,16,3.463,3.856,3.306,102.28,Discharging,15662.19,27.44,36.52,22.16,16.56,2.902,1.572,3.353,1631792,202,88.1,2.13,0.0,135.8,86.3,1.0,Chennai,13.0827,80.2707,6,72,102.6,15.541991917943362,89.07304616613752,0.5499999999999998,14.360000000000003,0.35419564000000003,5.678941131655792,100.0,25.9276253751668,43.868855502274194,Cell Imbalance,1,6,6,8,0,1,1,Medium
2024-08-04 12:00:00,JLR-EV-1018,DISCOVERY_EV,7,3.573,3.74,3.441,104.1,Discharging,12797.78,15.48,30.38,10.13,7.85,3.061,1.396,2.309,1783974,153,38.5,2.23,0.0,53.1,45.8,-1.9,Mumbai,19.076,72.8777,14,65,101.6,41.774083110395296,92.30703790077139,0.2990000000000004,20.25,0.3719493,0.0,59.80475434383396,20.31168577364484,26.7054800391596,Cell Imbalance,1,12,6,8,0,1,3,Medium
2024-08-04 18:00:00,JLR-EV-1018,DISCOVERY_EV,28,3.405,3.536,3.161,29.6,Discharging,41575.0,10.15,21.2,6.79,7.12,2.848,1.285,3.486,1385985,414,30.4,0.6,0.0,34.4,20.4,-1.2,Delhi,28.6139,77.209,216,62,99.2,11.625580292647598,80.93956708010711,0.375,14.41,0.100788,0.0,89.24840107722109,42.7843675458693,44.010922874363466,Low Battery;Cell Imbalance,1,18,6,8,0,1,2,Medium
2024-08-05 00:00:00,JLR-EV-1018,DISCOVERY_EV,55,3.406,3.799,3.128,-1.39,Idle,68095.89,6.49,14.68,1.07,8.08,3.215,1.182,3.109,1627700,782,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,66,91.9,26.98525617550065,61.122995612041834,0.6709999999999998,13.61,0.004734339999999999,0.0,100.0,93.46236997819037,64.48745665939678,Cell Imbalance,1,0,0,8,0,2,0,High
2024-08-05 06:00:00,JLR-EV-1018,DISCOVERY_EV,35,3.605,3.907,3.244,98.91,Discharging,40156.61,20.67,32.6,15.11,13.31,3.162,1.543,3.649,1297529,471,53.2,2.14,0.0,157.8,102.2,1.6,Delhi,28.6139,77.209,216,50,100.6,39.20193411559035,77.1083637876124,0.6629999999999998,17.490000000000002,0.35657055,0.0,100.0,56.780023482218624,52.260007827406206,Cell Imbalance,1,6,0,8,0,1,2,High
2024-08-05 12:00:00,JLR-EV-1018,DISCOVERY_EV,25,3.44,3.732,3.054,1.2,Idle,26403.07,11.47,19.2,4.71,9.35,3.054,1.425,2.297,1310867,383,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,65,93.1,23.18221775767844,83.83004488323418,0.6780000000000004,14.489999999999998,0.004128,0.0,100.0,45.333483842136665,48.44449461404556,Cell Imbalance,1,12,0,8,0,2,4,Medium
2024-08-05 18:00:00,JLR-EV-1018,DISCOVERY_EV,36,3.664,3.897,3.34,73.84,Discharging,48781.66,20.56,33.2,16.18,12.28,3.045,1.275,3.152,1573983,501,68.7,1.62,0.0,13.7,113.5,0.2,Chennai,13.0827,80.2707,6,73,102.1,44.1014909752202,76.47621005183836,0.5569999999999999,17.020000000000003,0.27054976000000003,0.0,100.0,55.41911733890022,51.80637244630007,Cell Imbalance,1,18,0,8,0,1,1,High
2024-08-06 00:00:00,JLR-EV-1018,DISCOVERY_EV,18,3.781,4.062,3.527,100.49,Discharging,20143.42,24.46,31.02,16.8,12.26,2.774,1.325,3.336,1235214,229,45.8,2.28,0.0,124.3,55.5,-1.7,Pune,18.5204,73.8567,560,67,94.5,68.64502786064612,88.68408112973367,0.5350000000000001,14.219999999999999,0.37995269000000004,6.833690867957625,100.0,32.39656542948144,46.41008543247969,Cell Imbalance,1,0,1,8,0,1,4,Medium
2024-08-06 06:00:00,JLR-EV-1018,DISCOVERY_EV,28,3.557,3.773,3.378,57.06,Discharging,28899.76,17.26,26.84,9.44,9.11,3.304,1.315,2.578,1706618,395,64.7,1.22,0.0,92.0,75.5,-0.3,Pune,18.5204,73.8567,560,65,93.1,39.521761830449464,79.5576896308133,0.395,17.4,0.20296242,0.0,86.56958449175256,42.30498325442408,42.958189248725546,Cell Imbalance,1,6,1,8,0,1,4,Medium
2024-08-06 12:00:00,JLR-EV-1018,DISCOVERY_EV,33,3.441,3.778,3.221,-51.26,Charging,39613.84,18.0,32.72,13.83,14.6,3.215,1.483,2.377,1588943,491,0.0,0.0,1.06,0.0,0.0,0.0,Delhi,28.6139,77.209,216,53,99.9,30.02064820036308,78.74012575884865,0.5569999999999999,18.89,0.17638565999999997,0.0,100.0,63.93278430309044,54.64426143436348,Cell Imbalance,1,12,1,8,0,0,2,High
2024-08-06 18:00:00,JLR-EV-1018,DISCOVERY_EV,26,3.396,3.537,3.072,104.5,Discharging,42193.59,19.45,24.73,11.5,11.11,3.189,1.291,2.345,1057327,429,37.2,2.13,0.0,116.4,77.6,-0.9,Pune,18.5204,73.8567,560,50,93.7,13.388964661256644,83.3746695287453,0.46499999999999986,13.23,0.35488200000000003,0.0,100.0,52.211497053633636,50.73716568454455,Low Battery;Cell Imbalance,1,18,1,8,0,1,4,High
2024-08-07 00:00:00,JLR-EV-1018,DISCOVERY_EV,3,3.628,3.879,3.289,72.68,Discharging,4194.25,16.8,24.79,8.87,6.12,3.034,1.446,3.89,1082720,54,39.8,1.58,0.0,115.2,36.9,0.1,Pune,18.5204,73.8567,560,60,93.8,44.806974284276905,97.29501752547294,0.5899999999999999,15.92,0.26368304,0.0,100.0,13.720335602807138,37.906778534269044,Cell Imbalance,1,0,2,8,0,1,4,Medium
2024-08-07 06:00:00,JLR-EV-1018,DISCOVERY_EV,31,3.568,3.719,3.269,-93.19,Charging,44206.34,19.84,29.21,16.11,13.79,3.199,1.463,3.329,1539100,505,0.0,0.0,2.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,45,100.4,62.53962921829156,77.6204088776834,0.44999999999999973,13.100000000000001,0.33250192,0.0,97.59277985578844,48.11092893612647,48.5679029306383,Cell Imbalance,1,6,2,8,0,0,2,Medium
2024-08-07 12:00:00,JLR-EV-1018,DISCOVERY_EV,23,3.456,3.78,3.286,63.25,Discharging,36102.68,14.38,27.68,8.47,7.88,3.047,1.696,3.144,1336319,409,29.5,1.31,0.0,104.0,111.4,-0.9,Chennai,13.0827,80.2707,6,77,101.2,10.739458516760457,83.40640861232757,0.4939999999999998,19.21,0.21859199999999998,0.0,99.73314904609276,44.396641336866864,48.043263460986545,Low Battery;Cell Imbalance,1,12,2,8,0,1,1,Medium
2024-08-07 18:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.704,4.088,3.564,50.09,Discharging,46111.44,19.56,34.43,15.14,12.71,3.309,1.398,3.483,1395910,662,61.3,1.11,0.0,19.3,12.4,-1.3,Mumbai,19.076,72.8777,14,72,101.3,61.85102963004161,71.42545965546579,0.524,19.29,0.18553336,0.0,100.0,69.27223141148185,56.42407713716062,Cell Imbalance,1,18,2,8,0,1,3,High
2024-08-08 00:00:00,JLR-EV-1018,DISCOVERY_EV,58,3.514,3.73,3.266,24.88,Discharging,80784.09,17.54,22.47,15.2,15.19,3.553,1.064,3.913,1722980,816,83.1,0.52,0.0,198.7,107.9,-1.5,Mumbai,19.076,72.8777,14,54,100.9,42.68643903935764,56.90355643859372,0.46399999999999997,7.27,0.08742831999999999,0.0,100.0,98.63392652344167,66.21130884114723,Cell Imbalance,1,0,3,8,0,1,3,High
2024-08-08 06:00:00,JLR-EV-1018,DISCOVERY_EV,51,3.666,3.79,3.45,1.87,Idle,57323.93,10.25,18.87,4.98,10.5,3.255,1.643,3.905,1702297,751,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,63,94.1,51.754250280523394,62.61804312985993,0.33999999999999986,13.89,0.00685542,0.0,74.67882828271513,90.52096865307817,55.06659897859777,Cell Imbalance,1,6,3,8,0,2,4,High
2024-08-08 12:00:00,JLR-EV-1018,DISCOVERY_EV,51,3.497,3.699,3.111,38.41,Discharging,60522.28,19.9,28.2,14.82,12.39,3.19,1.428,3.242,1189592,713,87.3,0.81,0.0,66.2,68.7,-0.6,Chennai,13.0827,80.2707,6,75,101.7,15.224588826542576,65.67931686339308,0.5879999999999996,13.379999999999999,0.13431976999999998,0.0,100.0,79.519466597214,59.839822199071335,Cell Imbalance,1,12,3,8,0,1,1,High
2024-08-08 18:00:00,JLR-EV-1018,DISCOVERY_EV,49,3.568,3.815,3.385,99.14,Discharging,59783.01,20.5,23.54,18.14,8.66,3.312,1.161,2.914,1338467,618,37.8,2.12,0.0,62.3,85.1,-0.8,Mumbai,19.076,72.8777,14,71,101.3,40.416292107364505,69.31248518551254,0.43000000000000016,5.399999999999999,0.35373151999999997,0.0,91.32166225350191,81.75812902841507,57.69326376063899,Cell Imbalance,1,18,3,8,0,1,3,High
2024-08-09 00:00:00,JLR-EV-1018,DISCOVERY_EV,53,3.631,3.763,3.283,77.71,Discharging,63146.93,13.24,26.79,8.21,7.65,3.45,1.234,2.414,1161486,765,38.8,1.69,0.0,135.5,19.2,1.6,Chennai,13.0827,80.2707,6,70,102.3,37.16726361130182,61.63219997094122,0.48,18.58,0.28216500999999994,0.0,100.0,83.7720006956965,61.257333565232166,Cell Imbalance,1,0,4,8,0,1,1,High
2024-08-09 06:00:00,JLR-EV-1018,DISCOVERY_EV,3,3.741,4.135,3.458,74.02,Discharging,9713.69,17.97,32.32,15.41,13.01,2.637,1.275,3.916,1515079,97,77.5,1.66,0.0,85.0,99.8,0.1,Mumbai,19.076,72.8777,14,71,101.1,69.6978871517231,97.21038761456116,0.6769999999999996,16.91,0.27690882,0.0,100.0,11.72517328858747,37.24172442952916,Cell Imbalance,1,6,4,8,0,1,3,Medium
2024-08-09 12:00:00,JLR-EV-1018,DISCOVERY_EV,16,3.482,3.636,3.245,84.03,Discharging,24045.6,15.8,19.57,13.11,8.24,2.791,1.224,2.511,1008746,296,23.2,1.76,0.0,105.6,92.0,-2.1,Bangalore,12.9716,77.5946,920,59,92.2,17.950630249780417,87.89097673105735,0.391,6.460000000000001,0.29259246,0.0,84.27610787332678,27.067511587597224,37.114539820308,Cell Imbalance,1,12,4,8,0,1,0,Medium
2024-08-09 18:00:00,JLR-EV-1018,DISCOVERY_EV,36,3.49,3.871,3.143,60.13,Discharging,47863.15,12.47,26.09,9.65,8.13,2.942,1.266,2.797,1498308,556,41.6,1.26,0.0,90.8,99.4,2.4,Chennai,13.0827,80.2707,6,74,101.0,13.655645363329985,78.78219367766991,0.7280000000000002,16.439999999999998,0.20985370000000003,0.0,100.0,61.6685093478848,53.889503115961595,Low Battery;Cell Imbalance,1,18,4,8,0,1,1,High
2024-08-10 00:00:00,JLR-EV-1018,DISCOVERY_EV,11,3.549,3.762,3.161,-1.3,Idle,21929.3,11.53,22.55,8.81,14.33,3.002,1.189,2.925,1649599,215,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,61,100.7,46.547387750158876,91.14871715610447,0.601,13.74,0.0046137,0.0,100.0,18.379879291461098,39.459959763820365,Cell Imbalance,1,0,5,8,0,2,1,Medium
2024-08-10 06:00:00,JLR-EV-1018,DISCOVERY_EV,12,3.53,3.802,3.185,21.07,Discharging,17140.68,11.98,24.1,8.09,12.7,2.855,1.61,2.455,1763738,248,74.3,0.45,0.0,170.9,62.2,2.3,Bangalore,12.9716,77.5946,920,64,92.5,37.3952402815428,90.88591161911484,0.617,16.01,0.0743771,0.0,100.0,29.921615806191618,43.30720526873054,Cell Imbalance,1,6,5,8,0,1,0,Medium
2024-08-10 12:00:00,JLR-EV-1018,DISCOVERY_EV,58,3.551,3.733,3.412,15.81,Discharging,75228.08,12.6,20.95,10.39,9.46,3.627,1.378,3.508,1649847,813,81.6,0.34,0.0,190.8,65.3,0.8,Chennai,13.0827,80.2707,6,72,102.1,42.688366916072916,57.52824921177435,0.3210000000000002,10.559999999999999,0.05614131000000001,0.0,69.05573571582555,91.65386813379754,53.56986794987436,Cell Imbalance,1,12,5,8,0,1,1,High
2024-08-10 18:00:00,JLR-EV-1018,DISCOVERY_EV,2,3.467,3.688,3.337,-1.47,Idle,6905.17,14.92,24.87,10.49,14.88,3.04,1.17,3.463,1777276,84,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,56,101.2,20.262976400719722,93.88969433936833,0.351,14.38,0.00509649,0.0,79.47523005366973,3.377559390539898,27.61759648140321,Cell Imbalance,1,18,5,8,0,2,3,Medium
2024-08-11 00:00:00,JLR-EV-1018,DISCOVERY_EV,14,3.514,3.736,3.326,71.88,Discharging,24365.5,14.75,29.14,7.09,5.62,2.982,1.437,2.22,1755580,263,61.0,1.52,0.0,53.7,33.6,1.7,Delhi,28.6139,77.209,216,61,99.9,40.78577550879622,89.81232146665414,0.41000000000000014,22.05,0.25258632,0.0,83.87396902010464,28.988271222143567,37.62074674741607,Cell Imbalance,1,0,6,8,0,1,2,Medium
2024-08-11 06:00:00,JLR-EV-1018,DISCOVERY_EV,35,3.494,3.787,3.1,20.21,Discharging,51272.22,18.53,29.85,11.74,13.69,3.305,1.373,3.233,1705576,547,49.3,0.42,0.0,147.0,28.7,0.9,Delhi,28.6139,77.209,216,52,99.7,17.646162769955154,72.48345430817777,0.6869999999999998,18.11,0.07061374000000001,0.0,100.0,62.80736981284574,54.269123270948576,Cell Imbalance,1,6,6,8,0,1,2,High
2024-08-11 12:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.445,3.565,3.153,74.4,Discharging,43746.94,18.31,27.2,16.24,12.16,3.138,1.752,2.427,1271088,567,60.0,1.54,0.0,12.2,20.7,-2.3,Delhi,28.6139,77.209,216,52,100.3,12.040666160471238,70.17720827924784,0.4119999999999999,10.96,0.256308,0.0,93.89254976035475,77.83778181275562,57.24344385770346,Low Battery;Cell Imbalance,1,12,6,8,0,1,2,High
2024-08-11 18:00:00,JLR-EV-1018,DISCOVERY_EV,38,3.381,3.675,3.038,-0.15,Idle,47499.58,10.61,16.73,4.31,9.58,3.347,1.114,3.384,1408468,591,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,67,102.6,29.60352975728835,73.62192208445636,0.637,12.420000000000002,0.0005071499999999999,0.0,100.0,65.85446178562938,55.284820595209794,Cell Imbalance,1,18,6,8,0,2,1,High
2024-08-12 00:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.501,3.734,3.312,77.0,Discharging,62417.31,14.2,18.49,7.5,5.1,3.317,1.042,3.636,1364242,658,53.2,1.62,0.0,47.3,30.2,-0.0,Chennai,13.0827,80.2707,6,61,101.5,38.81949484634178,71.34006030303091,0.42200000000000015,10.989999999999998,0.269577,0.0,90.22147702309341,77.97894707472645,56.066808032606616,Cell Imbalance,1,0,0,8,0,1,1,High
2024-08-12 06:00:00,JLR-EV-1018,DISCOVERY_EV,23,3.543,3.79,3.216,-30.84,Charging,22771.53,8.79,16.84,1.09,5.33,3.073,1.225,3.116,1711771,313,0.0,0.0,0.66,0.0,0.0,0.0,Pune,18.5204,73.8567,560,52,95.0,60.37360670556169,81.53597515895991,0.5739999999999998,15.75,0.10926612,0.0,100.0,39.5284161823039,46.50947206076796,Cell Imbalance,1,6,0,8,0,0,4,Medium
2024-08-12 12:00:00,JLR-EV-1018,DISCOVERY_EV,59,3.546,3.765,3.378,97.05,Discharging,59297.47,27.01,37.63,22.47,14.05,3.213,1.115,3.832,1268421,834,26.3,2.06,0.0,30.7,40.4,0.5,Delhi,28.6139,77.209,216,50,98.9,38.06368009814424,59.48273645742508,0.387,15.160000000000004,0.3441393,4.317132971949512,81.05505264896519,89.04041537491052,58.13753366527508,Cell Imbalance,1,12,0,8,0,1,2,High
2024-08-12 18:00:00,JLR-EV-1018,DISCOVERY_EV,46,3.549,3.922,3.265,37.19,Discharging,66806.28,14.8,22.97,9.76,14.02,3.023,1.118,3.333,1076835,659,41.3,0.79,0.0,198.8,56.7,-1.2,Bangalore,12.9716,77.5946,920,56,92.9,38.4246607985218,68.23485910395198,0.657,13.209999999999999,0.13198730999999997,0.0,100.0,71.66106529714851,57.220355099049506,Cell Imbalance,1,18,0,8,0,1,0,High
2024-08-13 00:00:00,JLR-EV-1019,DISCOVERY_EV,40,3.466,3.592,3.104,-48.77,Charging,52387.86,11.6,17.85,6.4,6.91,3.353,1.176,2.835,1317414,596,0.0,0.0,1.01,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,61,91.1,34.91369873045822,70.38691309062767,0.488,11.450000000000001,0.16903682000000003,0.0,98.05346368305133,60.69221156836069,52.91522508380401,Cell Imbalance,1,0,1,8,0,0,0,High
2024-08-13 06:00:00,JLR-EV-1019,DISCOVERY_EV,22,3.694,3.939,3.573,-22.9,Charging,29944.15,13.93,23.81,11.5,12.65,2.924,1.203,2.621,1206510,313,0.0,0.0,0.51,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,74,102.3,62.54465428402047,83.6140971089992,0.3660000000000001,12.309999999999999,0.08459259999999999,0.0,79.49545190246612,46.59744633944016,42.03096608063543,Cell Imbalance,1,6,1,8,0,0,1,Medium
2024-08-13 12:00:00,JLR-EV-1019,DISCOVERY_EV,14,3.419,3.755,3.29,36.11,Discharging,19442.84,9.96,22.57,2.29,9.7,2.747,1.461,3.178,1141949,254,86.9,0.74,0.0,163.4,51.4,-0.5,Pune,18.5204,73.8567,560,65,93.6,18.10727194888377,89.5636247509919,0.46499999999999986,20.28,0.12346009,0.0,97.57963586740642,28.922873236358413,42.16750303458828,Cell Imbalance,1,12,1,8,0,1,4,Medium
2024-08-13 18:00:00,JLR-EV-1019,DISCOVERY_EV,4,3.562,3.955,3.205,72.69,Discharging,9766.23,21.43,29.5,17.29,11.13,2.874,1.563,2.917,1549416,105,88.4,1.55,0.0,113.0,88.7,-1.9,Pune,18.5204,73.8567,560,60,93.0,35.18123744411704,96.31223617628541,0.75,12.21,0.25892177999999993,0.0,100.0,12.391889128180637,37.46396304272688,Cell Imbalance,1,18,1,8,0,1,4,Medium
2024-08-14 00:00:00,JLR-EV-1019,DISCOVERY_EV,12,3.622,3.941,3.252,58.93,Discharging,17326.73,12.39,26.89,9.92,5.14,2.968,1.094,3.729,1698969,226,44.2,1.28,0.0,22.9,10.9,-2.3,Pune,18.5204,73.8567,560,60,94.7,42.76096818478371,92.09299473012355,0.6890000000000001,16.97,0.21344446,0.0,100.0,32.685455176936514,44.22848505897883,Cell Imbalance,1,0,2,8,0,1,4,Medium
